time,content,comments,retweets,quotes,hearts
2012-12-19 11:08:00,"RT @Wmccall18: @jimcramer which do you like the most COP, TRP or KMP --j first would be $KMP then would be $COP, then $TRP but all good",0.0,,0.0,0
2012-12-19 11:07:00,RT @KP1914: @jimcramer will $intc ever get into the mobile game? j-$intc is in mobile game but not in any way that matters.,0.0,,0.0,0
2012-12-19 11:06:00,"RT @dsym75: @jimcramer: I enjoyed the ""Cramer"" at $sbux. New favourite drink, I was bouncing!==jj-killer drinker, Howard would say that!",0.0,,,0
2012-12-19 10:18:00,RT @chridol: my baby just turned 1 and received money for college fund. I'd like to invest in stocks for her...j--start with $DIS!,0.0,,0.0,0
2012-12-19 09:36:00,"RT @robertconverse: You know well that Citi manipulated the stock to dump and buy. They are creeps. j-nah, they just got it wrong",0.0,,0.0,0
2012-12-19 09:35:00,RT @LSMiressi: @jimcramer that piece on citi's $AAPL rating was fantastic! j--didn't name them. actually felt it unfair. thanks!,,,0.0,0
2012-12-19 09:35:00,RT @jed900: @jimcramer. Planning on spending New Years eve at DeBary Inn.  Room recommendations?- jj i like Room 7 at thedebaryinn.com,0.0,,0.0,0
2012-12-19 09:34:00,"RT @willy92603: @jimcramer why is HAL such a popular stock amongst hedge funds?-j cause it always ""appears"" cheap!",0.0,,0.0,0
2012-12-19 09:33:00,If $AXP's Ken Chenault became Treasury Secretary we would have a fabulous businessperson running the most important cabinet post!,0.0,,0.0,0
2012-12-19 09:32:00,"RT @tommyboycrown: @jimcramer green light?  Europe solved, fiscal cliff solved, housing solved, deficit...-j no, how about ""more certain""",0.0,,0.0,0
2012-12-19 09:31:00,"RT @mchydealer: @jimcramer how many shares of citi do you own in your charitable trust?- -j my trust owns $WFC, $KEY, $GS",,,0.0,0
2012-12-19 09:30:00,RT @douglaskloeker: @jimcramer thanks for explaining that very odd upgrade then downgrade of $AAPL to us home gamers -j-panic-driven!!,,,0.0,0
2012-12-19 09:30:00,RT @guisblacio: @jimcramer thanks Jim for teaching us how Wall Street works!!-j endless teaching! thanks so much,0.0,,0.0,0
2012-12-19 09:29:00,RT @twentee7: @jimcramer $SODA up 23% since you said don't buy fewer than five weeks ago--j i nailed this one huge and rang register,0.0,,0.0,0
2012-12-19 09:28:00,"RT @ckellytamu16: @jimcramer you need to take care of those fingers man! Gotta keep those digits safe!-jj tell me about it, woke me up!",,,,0
2012-12-19 09:28:00,"Get used to this headline: ""Facebook, Twitter Spar."" That story's going to be evergreen like ""D.A. Probes Rackets.""",0.0,,,0
2012-12-18 21:41:00,RT @maxpower181278: $BAC now at just under 10x 2014 eps and 6x PEAK 2006 eps. Has the market gone mad? j-group is cheap as all get out.,0.0,,0.0,0
2012-12-18 21:32:00,"RT @eesand: @jimcramer aapl is about sentiment, not business. Quarter numbers will be important. j-discussed tonight!",0.0,,0.0,0
2012-12-18 21:32:00,RT @bfollmer9: @jimcramer Would it be worth wild to buy any Freddy Mac or Fannie Mae stock?? #help==j stock most likely worthless,0.0,,,0
2012-12-18 21:29:00,Getting to the bottom of this what the heck move in the market! Plus $AAPL's run from the bottom !,0.0,,0.0,0
2012-12-18 17:45:00,RT @om: :The contextual and exponential future of Facebook scobleizer.com/2012/12/17/th… this is @Scobleizer at his best. Good job Robert.,0.0,,0.0,0
2012-12-18 16:15:00,RT @stephanie_link: Not surprising $BHI follows $SLB on neg preannouncement.  Still like $SLB on weakness - best positioned for intl growth.,0.0,,0.0,0
2012-12-18 12:12:00,"RT @DanME:  Why the hate for Grover. He is just a strong force for a small, more responsible government.  j--respect, not hatred",0.0,,0.0,0
2012-12-18 12:02:00,RT @tsjohnston: give'em hell Jim!! #deepsouthbooya!-jj  I take a Quinn (#Homeland) like attitude toward my detractors.,0.0,,,0
